iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,q061,75.741,7.596,83.337,2.3876
5,q062,37.46,6.651,44.111,1.7591
5,q063,48.365,7.399,55.764,2.1303
5,q064,57.649,7.315,64.964,2.4741
5,q065,37.12,7.194,44.314,2.1438
5,q066,307.98,7.487,315.467,2.6663
5,q067,13.922,7.758,21.68,3.7949
5,q068,23451.625,5.271,23456.896,1.6688
5,q069,4709.398,6.999,4716.397,2.1822
5,q070,3013.331,8.211,3021.542,2.4027
5,q071,3121.066,5.79,3126.856,1.9279
5,q072,84.572,6.154,90.726,3.5495
5,q073,111.461,7.128,118.589,2.2879
5,q074,1557.82,6.426,1564.246,1.5075
5,q075,271.574,8.025,279.599,1.9493
5,q076,112.352,7.438,119.79,3.0781
5,q077,367.715,7.463,375.178,1.7455
5,q078,37.434,6.139,43.573,4.0318
5,q079,250.71,6.361,257.071,2.3652
5,q080,92.058,2.1,94.158,1.6692
5,q081,110.503,1.796,112.299,1.854
5,q082,8016.113,1.726,8017.839,5.2022
5,q083,131.502,1.729,133.231,1.6803
5,q084,506.992,1.708,508.7,3.9564
5,q085,378.727,1.598,380.325,6.6501
5,q086,108.294,2.009,110.303,2.2679
5,q087,1478.981,1.762,1480.743,4.0236
5,q088,432.748,1.714,434.462,5.9744
5,q089,84.228,1.796,86.024,1.6679
5,q090,110.48,1.918,112.398,2.016
5,q091,298.321,1.737,300.058,2.377
5,q092,80.767,1.493,82.26,1.3004
5,q093,83.133,1.58,84.713,1.6717
5,q094,41.925,1.428,43.353,3.3855
5,q095,208.935,2.208,211.143,2.0301
5,q096,232.24,2.822,235.062,1.9278
5,q097,5646.248,3.711,5649.959,5.7593
5,q098,1440.041,2.858,1442.899,1.8657
5,q099,98.029,2.74,100.769,3.1582
5,q100,111.527,2.421,113.948,1.1483
5,q101,154.315,2.638,156.953,2.0574
5,q102,194.045,2.15,196.195,1.4125
5,q103,245.977,2.681,248.658,1.9808
5,q104,808.585,2.711,811.296,1.6964
5,q105,4658.779,2.812,4661.591,3.6498
5,q106,1992.931,3.287,1996.218,3.0806
5,q107,17012.737,3.005,17015.742,2.1496
5,q109,86.971,4.801,91.772,1.9727
5,q110,91.031,4.106,95.137,1.4568
5,q111,97.093,4.385,101.478,1.5563
5,q112,120.912,4.581,125.493,1.8676
5,q113,781.67,2.424,784.094,2.9334
5,q114,708.445,3.385,711.83,1.813
5,q115,1517.423,2.794,1520.217,2.7077
5,q116,56.971,2.838,59.809,2.6572
5,q117,135.233,2.476,137.709,2.2701
5,q118,96.328,2.461,98.789,2.3447
5,q119,148.925,2.739,151.664,2.5463
5,q121,97.178,3.841,101.019,1.5691
5,q123,4696.054,2.456,4698.51,3.4261
5,q124,460.363,2.782,463.145,1.8501
5,q125,56.766,2.963,59.729,3.0792
5,q127,43.941,5.142,49.083,1.8915
5,q128,84.406,5.802,90.208,2.1385
5,q129,112.336,4.9,117.236,1.3571
5,q130,40.991,4.267,45.258,1.5859
5,q131,961.904,6.18,968.084,3.3486
5,q132,49.161,6.113,55.274,2.7153
5,q133,670.848,5.39,676.238,2.9337
5,q134,32.124,5.939,38.063,7.7998
5,q135,101116.173,5.028,101121.201,3.6442
5,q137,41.095,5.793,46.888,1.6785
5,q138,828.656,3.305,831.961,5.1082
5,q139,361.423,6.118,367.541,1.6772
5,q140,7893.486,14.303,7907.789,2.3111
5,q141,6993.279,10.438,7003.717,2.1065
5,q142,13506.013,14.785,13520.798,2.2489
5,q143,3755.964,12.96,3768.924,2.1685
5,q144,607.655,5.575,613.23,1.7138
5,q145,70.884,8.275,79.159,1.5294
5,q146,170.254,7.738,177.992,1.6557
6,q001,21.773,0.925,22.698,1.5135
6,q002,811.007,1.042,812.049,3.94
6,q003,107.189,1.09,108.279,2.5742
6,q004,125.854,1.057,126.911,1.9555
6,q005,249.309,0.982,250.291,1.3161
6,q006,85.33,1.162,86.492,2.2937
6,q007,82.457,1.499,83.956,1.6772
6,q008,112.449,1.549,113.998,2.5956
6,q009,85.163,1.474,86.637,1.6869
6,q010,86.189,1.96,88.149,1.4196
6,q011,93.131,2.174,95.305,2.1979
6,q012,92.19,1.711,93.901,2.1033
6,q013,48.016,1.574,49.59,2.2416
6,q014,9.203,1.806,11.009,2.6102
6,q015,524.294,1.719,526.013,3.3863
6,q016,51.975,1.805,53.78,7.6636
6,q017,10.105,1.318,11.423,3.1062
6,q018,39.024,1.874,40.898,1.4008
6,q019,19.536,1.26,20.796,1.8222
6,q020,93.629,1.588,95.217,2.8351
6,q021,33.934,1.619,35.553,5.3651
6,q022,92.789,1.676,94.465,1.6317
6,q023,37.614,1.388,39.002,1.8247
6,q024,21.819,1.489,23.308,1.4929
6,q025,71.386,2.716,74.102,1.4354
6,q026,39.534,2.058,41.592,1.2574
6,q027,18.869,3.177,22.046,2.2441
6,q028,678.809,1.942,680.751,1.354
6,q029,87.56,2.819,90.379,1.565
6,q030,14009.857,2.607,14012.464,2.5692
6,q031,415.436,2.847,418.283,3.8565
6,q032,683.397,3.473,686.87,2.7262
6,q033,9.633,3.334,12.967,2.8483
6,q034,31907.62,2.429,31910.049,2.2515
6,q035,130.781,2.905,133.686,2.3115
6,q036,14.271,2.928,17.199,2.0876
6,q037,89.627,2.268,91.895,1.2767
6,q038,4953.136,2.947,4956.083,3.2836
6,q039,128.03,3.345,131.375,3.1469
6,q040,22.729,2.534,25.263,1.9708
6,q041,9.239,3.043,12.282,1.6491
6,q042,104.581,2.235,106.816,1.5074
6,q043,367.668,2.668,370.336,1.6578
6,q044,118.267,4.041,122.308,1.8649
6,q045,7.564,3.076,10.64,2.2342
6,q046,85.038,5.928,90.966,2.2621
6,q047,2096.032,5.394,2101.426,3.2865
6,q048,8.128,4.315,12.443,5.9522
6,q049,963.003,6.365,969.368,3.2542
6,q050,46.132,5.836,51.968,2.3199
6,q051,4389.347,5.701,4395.048,4.343
6,q052,25008.615,5.967,25014.582,2.8406
6,q053,99.701,2.932,102.633,1.4946
6,q054,13.228,3.562,16.79,5.5739
6,q055,5.825,3.178,9.003,1.4077
6,q056,846.675,2.712,849.387,4.8305
6,q057,38.223,3.877,42.1,2.8816
6,q059,6061.159,8.405,6069.564,4.5989
6,q060,511.418,4.725,516.143,1.2922
6,q061,78.77,7.541,86.311,2.5388
6,q062,37.827,6.481,44.308,1.9281
6,q063,48.127,7.329,55.456,2.6171
6,q064,55.484,7.083,62.567,2.8002
6,q065,29.889,7.186,37.075,2.0865
6,q066,295.348,7.35,302.698,2.3706
6,q067,12.904,7.831,20.735,3.7932
6,q070,5133.013,8.771,5141.784,2.2145
6,q071,6704.188,5.799,6709.987,2.1603
6,q072,87.697,6.194,93.891,3.5123
6,q073,72.447,7.511,79.958,2.6004
6,q074,1512.093,6.465,1518.558,1.4376
6,q075,252.058,7.737,259.795,2.2314
6,q076,102.462,7.089,109.551,3.2057
6,q077,371.234,7.661,378.895,1.8212
6,q078,32.975,5.97,38.945,3.4897
6,q079,209.261,6.162,215.423,3.7371
6,q080,90.624,2.081,92.705,1.7509
6,q081,109.749,1.818,111.567,1.969
6,q082,8010.703,1.788,8012.491,5.6202
6,q083,134.062,1.786,135.848,1.9318
6,q084,506.02,1.775,507.795,4.2386
6,q085,525.583,1.572,527.155,2.3487
6,q086,98.648,2.05,100.698,1.3292
6,q087,1428.874,1.663,1430.537,4.3415
6,q088,441.801,1.708,443.509,6.7821
6,q089,1772.098,1.807,1773.905,3.736
6,q090,111.277,1.826,113.103,2.2312
6,q091,290.215,1.876,292.091,2.4706
6,q092,81.087,1.509,82.596,1.2506
6,q093,82.918,1.672,84.59,1.7342
6,q094,55.477,1.459,56.936,1.7635
6,q095,350.302,2.187,352.489,1.4372
6,q096,217.156,2.824,219.98,1.826
6,q097,5793.477,3.72,5797.197,5.365
6,q098,1391.94,2.967,1394.907,2.0112
6,q099,98.708,2.659,101.367,3.3623
6,q100,110.699,2.471,113.17,1.2121
6,q101,276.31,2.632,278.942,1.9165
6,q102,188.269,2.13,190.399,1.4866
6,q103,252.411,2.868,255.279,2.0626
6,q104,668.515,2.741,671.256,3.373
6,q105,4640.578,2.915,4643.493,7.3986
6,q106,1982.007,3.307,1985.314,3.0363
6,q107,16479.329,2.997,16482.326,2.1578
6,q109,82.618,4.592,87.21,1.6824
6,q110,84.907,4.231,89.138,1.5707
6,q111,98.408,4.47,102.878,1.6824
6,q112,129.618,4.384,134.002,1.7726
6,q113,654.402,2.42,656.822,4.1087
6,q114,722.103,3.264,725.367,2.0349
6,q115,1467.276,2.808,1470.084,3.0521
6,q116,56.915,2.923,59.838,2.8684
6,q117,136.518,2.444,138.962,2.45
6,q118,107.536,2.542,110.078,2.7684
6,q119,168.941,2.868,171.809,3.1084
6,q121,183.067,3.881,186.948,1.5816
6,q123,4711.171,2.452,4713.623,3.5479
6,q124,329.978,2.798,332.776,1.82
6,q125,56.296,3.062,59.358,3.3821
6,q127,66.375,5.161,71.536,2.1534
6,q128,81.305,6.025,87.33,2.4594
6,q129,113.747,4.865,118.612,1.3595
6,q130,40.329,4.271,44.6,1.5402
6,q131,1000.429,5.997,1006.426,3.4973
6,q132,48.153,5.964,54.117,2.8297
6,q133,692.202,5.51,697.712,2.2021
6,q134,31.911,6.0,37.911,8.7822
6,q135,74848.785,5.064,74853.849,3.8619
6,q137,40.381,5.054,45.435,1.8402
6,q138,818.548,3.462,822.01,4.9446
6,q139,184.69,6.117,190.807,2.1822
6,q140,4564.937,13.981,4578.918,2.816
6,q141,6992.623,10.429,7003.052,1.7456
6,q142,13131.013,18.493,13149.506,2.1568
6,q143,3581.324,24.106,3605.43,2.3186
6,q144,613.618,7.564,621.182,1.7808
6,q145,69.612,8.405,78.017,1.5513
6,q146,171.319,7.801,179.12,1.69
7,q001,21.752,0.937,22.689,1.589
7,q002,809.12,1.032,810.152,4.4691
7,q003,108.348,1.068,109.416,2.7735
7,q004,123.221,1.081,124.302,1.9813
7,q005,250.457,1.002,251.459,1.3641
7,q006,85.576,1.19,86.766,2.452
7,q007,2731.221,1.534,2732.755,2.2711
7,q008,76.015,1.621,77.636,2.7886
7,q009,128.438,1.525,129.963,1.308
7,q010,83.268,1.963,85.231,1.4444
7,q011,91.521,2.181,93.702,2.3698
7,q012,93.612,1.708,95.32,2.4181
7,q013,48.633,1.607,50.24,2.4593
7,q014,9.013,1.724,10.737,2.8983
7,q015,495.707,1.706,497.413,7.3056
7,q016,52.491,1.913,54.404,9.2399
7,q017,9.939,1.312,11.251,3.1331
7,q018,38.879,1.519,40.398,1.4342
7,q019,18.258,1.287,19.545,1.3339
7,q020,93.275,1.635,94.91,3.1308
7,q021,32.47,1.653,34.123,5.8524
7,q022,91.872,1.676,93.548,1.6695
7,q023,37.63,1.395,39.025,1.8849
7,q024,21.559,1.475,23.034,1.6102
7,q025,70.531,2.739,73.27,1.4159
7,q026,38.869,1.993,40.862,1.2249
7,q027,19.069,3.148,22.217,2.5314
7,q028,630.661,1.895,632.556,1.4114
7,q029,87.174,2.692,89.866,1.7023
7,q030,11895.891,2.652,11898.543,3.4769
7,q031,415.837,2.901,418.738,4.2103
7,q032,688.727,3.536,692.263,3.3008
7,q033,9.777,3.24,13.017,3.1202
7,q034,33726.166,2.413,33728.579,2.2584
7,q035,129.402,2.842,132.244,1.527
7,q036,14.104,2.808,16.912,2.1568
7,q037,92.116,2.256,94.372,1.3326
7,q038,4882.185,3.023,4885.208,3.5952
7,q039,125.825,3.236,129.061,3.5045
7,q040,22.816,2.664,25.48,2.2192
7,q041,9.19,3.041,12.231,1.8505
7,q042,105.586,2.217,107.803,1.5855
7,q043,641.382,2.676,644.058,2.1002
7,q044,115.385,4.037,119.422,2.1129
7,q045,7.573,3.046,10.619,2.3477
7,q046,82.009,5.973,87.982,2.5531
7,q047,1961.227,5.281,1966.508,3.3296
7,q048,8.1,4.27,12.37,6.3089
7,q049,964.256,5.875,970.131,3.5027
7,q050,45.422,5.745,51.167,2.4516
7,q051,4296.319,5.686,4302.005,4.6953
7,q052,18846.567,5.91,18852.477,3.215
7,q053,93.802,2.953,96.755,1.2762
7,q054,13.194,3.572,16.766,6.7389
7,q055,5.905,3.385,9.29,1.4804
7,q056,829.936,3.216,833.152,4.6697
7,q057,38.397,3.828,42.225,2.9462
7,q059,6160.827,7.964,6168.791,6.0559
7,q060,525.813,4.564,530.377,1.2745
7,q061,80.038,7.654,87.692,2.92
7,q062,37.807,6.443,44.25,2.0972
7,q063,48.897,7.425,56.322,2.5961
7,q064,55.509,7.012,62.521,2.8777
7,q065,36.307,7.039,43.346,1.7611
7,q066,215.973,7.453,223.426,3.1721
7,q067,12.761,7.961,20.722,3.9383
7,q068,23402.414,5.354,23407.768,1.67
7,q069,2606.454,6.947,2613.401,2.3351
7,q070,3127.372,8.345,3135.717,1.9832
7,q071,2239.069,5.786,2244.855,2.4449
7,q072,436.357,6.513,442.87,2.0106
7,q073,230.362,7.238,237.6,1.6853
7,q074,1061.775,6.264,1068.039,1.8866
7,q075,286.315,7.867,294.182,1.8455
7,q076,145.719,7.26,152.979,2.1092
7,q077,370.822,7.444,378.266,1.8901
7,q078,33.43,6.09,39.52,3.6578
7,q079,216.839,6.529,223.368,3.9433
7,q080,92.926,2.185,95.111,1.9148
7,q081,109.055,1.851,110.906,2.1138
7,q082,8015.563,1.764,8017.327,5.9622
7,q083,137.394,1.802,139.196,2.221
7,q084,525.16,1.73,526.89,4.4177
7,q085,543.663,1.54,545.203,2.3576
7,q086,99.343,2.011,101.354,1.3002
7,q087,1423.631,1.644,1425.275,4.8913
7,q088,425.788,1.691,427.479,7.8899
7,q089,1773.275,1.823,1775.098,3.9515
7,q090,111.206,1.804,113.01,2.4849
7,q091,417.431,1.751,419.182,2.0936
7,q092,80.386,1.466,81.852,1.2744
7,q093,84.978,1.605,86.583,1.7906
7,q094,55.479,1.489,56.968,1.8044
7,q095,350.654,2.192,352.846,1.5013
7,q096,211.883,2.737,214.62,1.8808
7,q097,5646.612,3.873,5650.485,5.1196
7,q098,1907.211,2.964,1910.175,4.1553
7,q099,96.754,2.711,99.465,3.5726
7,q100,110.557,2.424,112.981,1.2794
7,q101,274.959,2.63,277.589,1.9679
7,q102,188.405,2.138,190.543,1.595
7,q103,252.596,2.826,255.422,2.1478
7,q104,670.804,2.803,673.607,3.8196
7,q105,4643.276,2.846,4646.122,8.4508
7,q106,1979.822,3.434,1983.256,3.373
7,q107,16972.549,3.027,16975.576,2.1602
7,q108,26371.055,2.446,26373.501,4.2185
7,q109,57.148,4.614,61.762,1.9708
7,q110,93.219,4.135,97.354,1.8106
7,q111,98.911,4.464,103.375,1.9486
7,q112,128.69,4.505,133.195,2.0551
7,q113,660.23,2.403,662.633,9.7214
7,q114,699.472,3.55,703.022,2.2966
7,q115,1545.103,2.887,1547.99,3.6422
7,q116,57.147,2.836,59.983,3.1125
7,q117,133.754,2.445,136.199,2.5936
7,q118,150.742,2.595,153.337,2.3882
7,q119,168.051,2.893,170.944,3.135
7,q121,184.811,3.964,188.775,1.7162
7,q123,4720.507,2.604,4723.111,4.2818
7,q124,333.268,2.908,336.176,2.0261
7,q125,56.681,2.947,59.628,3.7522
7,q127,45.111,5.235,50.346,2.33
7,q128,81.16,6.039,87.199,2.7403
7,q129,112.879,4.898,117.777,1.4206
7,q130,40.269,4.304,44.573,1.7222
7,q131,1001.084,6.059,1007.143,3.6765
7,q132,48.549,6.16,54.709,3.0246
7,q133,710.085,5.402,715.487,2.3123
7,q134,32.202,5.777,37.979,9.8091
7,q135,74957.038,4.874,74961.912,2.3024
7,q137,41.84,5.002,46.842,1.7866
7,q138,816.075,3.437,819.512,4.7678
7,q139,175.721,6.146,181.867,2.437
7,q140,2722.966,13.761,2736.727,2.0988
7,q141,8062.553,10.464,8073.017,1.7957
7,q142,13083.465,15.03,13098.495,2.1863
7,q143,3708.958,12.783,3721.741,2.3957
7,q144,1005.792,5.612,1011.404,1.625
7,q145,61.501,8.137,69.638,1.5671
7,q146,170.544,7.991,178.535,1.7256
8,q001,21.833,0.94,22.773,1.6688
8,q002,422.375,1.038,423.413,3.9344
8,q003,107.31,1.095,108.405,2.986
8,q004,126.867,1.059,127.926,2.0074
8,q005,251.01,1.026,252.036,1.4131
8,q006,86.536,1.14,87.676,3.4209
8,q007,83.375,1.467,84.842,2.1003
8,q008,76.099,1.588,77.687,3.3122
8,q009,131.235,1.486,132.721,1.3599
8,q010,85.876,1.982,87.858,1.4755
8,q011,93.069,2.247,95.316,2.5971
8,q012,94.692,1.72,96.412,2.7445
8,q013,48.716,1.577,50.293,2.7448
8,q014,9.164,1.77,10.934,3.2049
8,q015,496.777,1.781,498.558,8.4687
8,q016,54.068,1.899,55.967,11.1086
8,q017,9.967,1.338,11.305,3.1601
8,q018,38.482,1.524,40.006,1.4908
8,q019,17.698,1.272,18.97,1.4066
8,q020,95.406,1.638,97.044,3.4386
8,q021,32.62,1.658,34.278,6.4248
8,q022,90.584,1.694,92.278,1.7082
8,q023,37.406,1.431,38.837,1.9471
8,q024,21.821,1.457,23.278,1.7366
8,q025,70.483,2.752,73.235,1.5214
8,q026,32.605,2.006,34.611,1.2794
8,q027,15.764,3.189,18.953,1.7743
8,q028,565.33,2.179,567.509,1.4334
8,q029,88.737,2.901,91.638,1.9157
8,q030,11494.99,2.569,11497.559,3.6452
8,q031,405.763,2.839,408.602,4.5948
8,q032,1640.573,3.449,1644.022,11.9331
8,q033,21.985,3.125,25.11,3.9571
8,q034,27995.443,2.512,27997.955,4.0765
8,q035,130.962,2.81,133.772,1.5069
8,q036,14.234,2.804,17.038,2.0976
8,q037,91.084,2.299,93.383,1.3745
8,q038,4885.021,2.944,4887.965,3.9318
8,q039,128.92,3.267,132.187,9.637
8,q040,22.943,2.585,25.528,2.5397
8,q041,9.269,3.027,12.296,2.0988
8,q042,114.431,2.319,116.75,1.6818
8,q043,475.953,2.75,478.703,1.7486
8,q044,192.172,4.159,196.331,2.0009
8,q045,7.59,3.048,10.638,2.4781
8,q046,83.189,6.049,89.238,2.9497
8,q047,1933.241,5.278,1938.519,3.5657
8,q048,7.985,4.292,12.277,6.698
8,q049,901.547,5.861,907.408,2.5209
8,q050,45.422,5.702,51.124,2.6301
8,q051,4526.988,5.452,4532.44,3.8512
8,q052,18782.403,6.065,18788.468,3.388
8,q053,92.32,2.975,95.295,1.2889
8,q054,13.467,3.524,16.991,7.8831
8,q055,5.818,3.19,9.008,1.5954
8,q056,830.437,3.349,833.786,4.5176
8,q057,38.156,3.704,41.86,2.9444
8,q059,6033.802,8.309,6042.111,4.8999
8,q060,445.067,4.509,449.576,1.3612
8,q061,86.084,7.51,93.594,2.054
8,q062,37.602,6.517,44.119,1.8814
8,q063,48.798,7.431,56.229,1.8853
8,q064,54.889,6.969,61.858,3.1722
8,q065,27.537,7.038,34.575,1.7148
8,q066,234.484,7.397,241.881,2.6872
8,q067,12.662,7.745,20.407,4.2572
8,q068,23476.268,5.559,23481.827,1.6471
8,q069,2511.597,6.827,2518.424,2.2858
8,q070,2139.497,8.259,2147.756,1.5081
8,q071,2011.697,5.852,2017.549,2.0128
8,q072,421.989,6.327,428.316,1.8573
8,q073,232.406,7.337,239.743,1.5269
8,q074,1420.359,6.308,1426.667,1.4491
8,q075,279.389,7.88,287.269,2.1515
8,q076,123.893,7.343,131.236,2.8877
8,q077,364.696,7.473,372.169,2.0737
8,q078,44.983,5.972,50.955,3.6186
8,q079,213.52,6.386,219.906,4.3686
8,q080,91.966,2.196,94.162,2.0821
8,q081,108.183,1.83,110.013,2.2637
8,q082,8031.172,1.768,8032.94,6.444
8,q083,141.694,1.758,143.452,2.4979
8,q084,505.551,1.726,507.277,4.5291
8,q085,524.285,1.566,525.851,2.3832
8,q086,98.185,1.917,100.102,1.3235
8,q087,1437.992,1.653,1439.645,5.6162
8,q088,2128.121,1.728,2129.849,3.1119
8,q089,1781.747,1.831,1783.578,4.1712
8,q090,110.999,1.85,112.849,2.7028
8,q091,840.491,1.778,842.269,1.8428
8,q092,80.796,1.509,82.305,1.2986
8,q093,83.619,1.582,85.201,1.8488
8,q094,55.075,1.461,56.536,1.8461
8,q095,331.554,2.233,333.787,1.306
8,q096,212.286,2.819,215.105,2.0927
8,q097,5761.263,3.877,5765.14,4.8854
8,q098,1919.605,2.941,1922.546,4.5148
8,q099,167.234,2.728,169.962,3.4726
8,q100,118.076,2.504,120.58,1.3505
8,q101,252.357,2.677,255.034,1.7922
8,q102,186.108,2.143,188.251,1.7527
8,q103,244.751,2.796,247.547,2.2365
8,q104,646.422,2.725,649.147,4.2709
8,q105,23903.647,2.858,23906.505,3.1649
8,q106,1898.215,3.273,1901.488,3.7329
8,q107,16463.062,3.03,16466.092,2.1809
8,q108,26473.054,2.452,26475.506,4.2459
8,q109,93.599,4.84,98.439,2.1762
8,q110,94.168,4.153,98.321,2.0647
8,q111,109.433,4.412,113.845,1.4646
8,q112,147.603,4.293,151.896,1.2981
8,q113,690.303,2.402,692.705,11.7504
8,q114,730.238,3.497,733.735,2.589
8,q115,2916.045,2.797,2918.842,2.2164
8,q116,57.4,2.825,60.225,3.384
8,q117,165.445,2.38,167.825,2.0099
8,q118,154.78,2.639,157.419,2.7232
8,q119,250.775,2.91,253.685,2.7028
8,q121,171.27,3.876,175.146,1.9483
8,q123,4706.717,2.53,4709.247,3.5601
8,q124,329.1,2.916,332.016,2.2688
8,q125,56.225,2.99,59.215,4.3265
8,q127,72.907,5.344,78.251,1.7892
8,q128,84.485,5.989,90.474,3.0615
8,q129,82.036,4.977,87.013,1.4847
8,q130,39.798,4.291,44.089,1.9355
8,q131,567.296,6.238,573.534,3.7399
8,q132,50.108,6.188,56.296,3.2015
8,q133,686.504,5.584,692.088,2.4295
8,q134,130.38,5.846,136.226,7.9946
8,q135,74870.094,4.886,74874.98,2.2138
8,q137,41.189,5.074,46.263,1.7798
8,q138,817.548,3.396,820.944,4.5796
8,q139,198.39,6.233,204.623,2.096
8,q140,2744.6,14.086,2758.686,2.1005
8,q141,13585.034,10.411,13595.445,2.2304
8,q142,13578.926,14.188,13593.114,2.3229
8,q143,5583.06,12.774,5595.834,3.3322
8,q144,643.228,5.709,648.937,1.5996
8,q145,55.357,8.253,63.61,1.7403
8,q146,170.13,7.845,177.975,1.7665
9,q001,21.583,0.939,22.522,1.7527
9,q002,809.949,1.02,810.969,5.4827
9,q003,108.194,1.083,109.277,3.2079
9,q004,128.021,1.067,129.088,2.0601
9,q005,249.788,1.021,250.809,1.2421
9,q006,84.777,1.219,85.996,3.7047
9,q007,2660.61,1.551,2662.161,1.9562
9,q008,77.08,1.657,78.737,3.776
9,q009,131.07,1.556,132.626,1.4312
9,q010,86.949,2.031,88.98,1.4983
9,q011,93.624,2.179,95.803,2.8642
9,q012,97.919,1.71,99.629,3.083
9,q013,48.422,1.607,50.029,2.9798
9,q014,9.1,1.764,10.864,3.5279
9,q015,2131.956,1.754,2133.71,3.178
9,q016,53.865,1.884,55.749,13.3077
9,q017,10.007,1.334,11.341,3.1874
9,q018,38.799,1.509,40.308,1.5373
9,q019,18.266,1.274,19.54,1.4993
9,q020,94.278,1.649,95.927,3.7765
9,q021,32.52,1.661,34.181,6.9624
9,q022,92.736,1.727,94.463,1.7477
9,q023,37.377,1.395,38.772,2.0113
9,q024,22.345,1.509,23.854,1.8617
9,q025,75.45,2.716,78.166,1.6503
9,q026,32.54,2.039,34.579,1.3276
9,q027,15.845,3.194,19.039,1.9231
9,q028,650.705,1.946,652.651,1.4719
9,q029,148.048,2.846,150.894,3.2797
9,q030,15706.581,2.647,15709.228,2.9695
9,q031,408.704,2.809,411.513,4.9197
9,q032,1678.504,3.491,1681.995,12.0136
9,q033,21.946,3.368,25.314,4.2963
9,q034,32943.825,2.371,32946.196,2.5619
9,q035,126.873,2.833,129.706,1.515
9,q036,15.638,2.809,18.447,1.9438
9,q037,91.51,2.27,93.78,1.4171
9,q038,4684.23,3.007,4687.237,4.11
9,q039,129.771,3.331,133.102,11.3966
9,q040,23.166,2.641,25.807,2.9454
9,q041,10.401,3.021,13.422,2.3783
9,q042,116.317,2.951,119.268,1.7427
9,q043,460.171,2.718,462.889,1.8692
9,q044,187.53,4.034,191.564,2.1114
9,q045,8.151,3.048,11.199,2.6128
9,q046,84.263,5.967,90.23,3.1741
9,q047,2067.051,5.216,2072.267,3.4377
9,q048,8.159,4.387,12.546,7.0919
9,q049,897.916,9.862,907.778,2.6767
9,q050,46.085,5.724,51.809,2.8185
9,q051,4496.756,5.486,4502.242,4.2297
9,q052,19048.108,6.082,19054.19,3.5652
9,q053,94.807,2.954,97.761,1.2956
9,q054,17.128,3.413,20.541,4.048
9,q055,5.905,3.273,9.178,1.7188
9,q056,841.23,2.755,843.985,4.3624
9,q057,20.355,3.815,24.17,1.9414
9,q059,6035.883,9.214,6045.097,4.7861
9,q060,340.629,4.529,345.158,1.5143
9,q061,101.053,7.639,108.692,2.5226
9,q062,39.75,6.73,46.48,1.491
9,q063,16.282,7.381,23.663,3.188
9,q064,56.006,7.291,63.297,3.504
9,q065,27.313,7.023,34.336,1.8035
9,q066,223.697,7.396,231.093,2.7222
9,q067,12.763,7.924,20.687,4.6661
9,q068,23552.746,5.683,23558.429,1.718
9,q069,2514.285,6.781,2521.066,2.5627
9,q070,2495.267,8.268,2503.535,2.1919
9,q071,1996.006,5.725,2001.731,2.0841
9,q072,419.438,6.481,425.919,1.9643
9,q073,223.944,7.226,231.17,1.6255
9,q074,1057.16,6.279,1063.439,1.7367
9,q075,286.522,7.836,294.358,2.3425
9,q076,150.207,7.506,157.713,2.3683
9,q077,756.559,7.609,764.168,2.0993
9,q078,44.803,5.956,50.759,3.7936
9,q079,221.746,6.191,227.937,4.7701
9,q080,92.453,2.114,94.567,2.3112
9,q081,107.701,1.81,109.511,2.4546
9,q082,8048.708,1.83,8050.538,6.9616
9,q083,142.729,1.8,144.529,2.8065
9,q084,507.982,1.756,509.738,4.7075
9,q085,522.493,1.531,524.024,2.3732
9,q086,99.655,1.991,101.646,1.3473
9,q087,1482.408,1.662,1484.07,5.9422
9,q088,2130.625,1.674,2132.299,3.2585
9,q089,1781.194,1.817,1783.011,4.4031
9,q090,110.911,1.871,112.782,2.8938
9,q091,843.866,1.761,845.627,1.9803
9,q092,79.834,1.493,81.327,1.3313
9,q093,83.202,1.623,84.825,1.9088
9,q094,55.528,1.479,57.007,1.8889
9,q095,347.18,2.242,349.422,1.5099
9,q096,209.844,2.723,212.567,2.2548
9,q097,2210.867,3.758,2214.625,2.9979
9,q098,1944.739,2.902,1947.641,4.9423
9,q099,165.39,2.64,168.03,3.673
9,q100,119.315,2.454,121.769,1.3992
9,q101,253.239,2.647,255.886,1.8606
9,q102,216.304,2.102,218.406,1.7358
9,q103,251.137,2.83,253.967,2.3425
9,q104,1329.596,2.686,1332.282,4.3429
9,q105,24027.801,2.845,24030.646,3.0537
9,q106,1981.862,3.299,1985.161,4.1522
9,q107,16993.404,3.152,16996.556,2.1959
9,q108,32027.714,2.453,32030.167,3.9987
9,q109,94.273,4.619,98.892,2.4668
9,q110,94.362,4.318,98.68,2.3332
9,q111,111.067,4.519,115.586,1.5592
9,q112,149.858,4.459,154.317,1.3653
9,q113,689.667,2.396,692.063,10.071
9,q114,725.445,3.27,728.715,2.888
9,q115,2899.127,2.797,2901.924,2.5268
9,q116,58.216,2.898,61.114,3.6772
9,q117,165.571,2.56,168.131,2.077
9,q118,153.744,2.646,156.39,3.1256
9,q119,248.917,2.875,251.792,2.8086
9,q121,167.601,4.059,171.66,1.9678
9,q123,4698.746,2.546,4701.292,3.6344
9,q124,327.477,2.96,330.437,2.5186
9,q125,54.983,2.973,57.956,4.7403
9,q127,61.741,5.031,66.772,1.8159
9,q128,68.249,5.846,74.095,2.7249
